Product_ID,Category,Subcategory,Original_Price,Final_Price,Discount_Percent,Rating,Purchase_Date,Scraping_Date
dc52dd90-9,Clothing,Clothing,153.55,107.48,30,3.4,2024-01-05,2024-12-01
9cc7d475-d,Electronics,Electronics,52.37,26.18,50,4.4,2024-09-17,2024-12-01
ccaace6c-b,Beauty,Beauty,83.47,66.78,20,3.5,2024-01-28,2024-12-01
353a3dfb-c,Clothing,Clothing,56.54,28.27,50,3.7,2024-09-30,2024-12-01
ed3c487d-3,Books,Books,200.97,150.73,25,4.1,2024-02-19,2024-12-01
6088e242-d,Electronics,Electronics,458.08,412.27,10,4.7,2024-04-06,2024-12-01
54459852-1,Home & Kitchen,Home & Kitchen,284.25,227.4,20,5.0,2024-04-19,2024-12-01
44399f1d-0,Beauty,Beauty,329.64,280.19,15,4.4,2024-01-01,2024-12-01
adeb9832-4,Books,Books,407.43,387.06,5,3.5,2024-08-28,2024-12-01
52de41ab-1,Clothing,Clothing,141.16,134.1,5,3.6,2024-02-23,2024-12-01
ab11e8cb-a,Beauty,Beauty,291.79,233.43,20,4.3,2024-02-27,2024-12-01
65461fd8-0,Electronics,Electronics,211.17,105.58,50,3.1,2024-07-07,2024-12-01
af0a95ad-9,Clothing,Clothing,461.66,369.33,20,2.8,2024-10-06,2024-12-01
7b13c22d-e,Sports,Sports,71.33,57.06,20,3.4,2024-04-10,2024-12-01
9f3985c8-e,Sports,Sports,208.52,177.24,15,3.2,2024-03-12,2024-12-01
654d10d0-a,Toys,Toys,251.47,188.6,25,3.2,2024-04-13,2024-12-01
cb073c91-8,Sports,Sports,249.57,124.78,50,3.1,2024-07-27,2024-12-01
9d539845-5,Home & Kitchen,Home & Kitchen,327.6,229.32,30,2.6,2024-10-02,2024-12-01
6c517e1f-0,Home & Kitchen,Home & Kitchen,79.12,39.56,50,2.5,2024-01-08,2024-12-01
6e5bd6db-0,Beauty,Beauty,419.33,335.46,20,5.0,2024-03-22,2024-12-01
f8863647-9,Sports,Sports,485.37,412.56,15,3.6,2024-10-23,2024-12-01
5771604f-4,Electronics,Electronics,381.37,305.1,20,3.5,2024-07-07,2024-12-01
40efd882-7,Electronics,Electronics,43.97,39.57,10,4.2,2024-07-23,2024-12-01
a4d41da0-b,Sports,Sports,18.83,14.12,25,3.0,2024-10-18,2024-12-01
1f1d87d4-7,Sports,Sports,407.91,367.12,10,4.9,2024-06-18,2024-12-01
66140a6e-1,Electronics,Electronics,242.01,121.0,50,4.5,2024-05-20,2024-12-01
7b67e89b-6,Toys,Toys,284.88,199.42,30,2.7,2024-03-27,2024-12-01
7df8467d-8,Books,Books,277.39,221.91,20,3.5,2024-06-23,2024-12-01
8a92200f-7,Electronics,Electronics,93.6,93.6,0,4.7,2024-01-05,2024-12-01
9818c76a-8,Electronics,Electronics,300.06,300.06,0,4.9,2024-04-20,2024-12-01
73871064-1,Clothing,Clothing,34.36,32.64,5,3.7,2024-06-07,2024-12-01
5be37573-b,Toys,Toys,258.4,193.8,25,4.0,2024-10-27,2024-12-01
ca06715c-d,Clothing,Clothing,347.13,329.77,5,2.9,2024-11-18,2024-12-01
c92b0f0c-c,Home & Kitchen,Home & Kitchen,480.8,360.6,25,5.0,2024-11-05,2024-12-01
9bb22a8b-a,Home & Kitchen,Home & Kitchen,92.03,73.62,20,3.1,2024-07-21,2024-12-01
3d7c2710-7,Clothing,Clothing,341.83,324.74,5,4.9,2024-03-06,2024-12-01
207d5b1e-8,Electronics,Electronics,354.66,248.26,30,4.1,2024-10-03,2024-12-01
f0074454-3,Books,Books,441.84,331.38,25,4.0,2024-10-09,2024-12-01
4ad3c592-c,Home & Kitchen,Home & Kitchen,481.86,457.77,5,3.8,2024-08-15,2024-12-01
c3265e2a-f,Books,Books,382.18,343.96,10,3.1,2024-04-26,2024-12-01
80b52540-7,Clothing,Clothing,161.02,112.71,30,2.9,2024-06-24,2024-12-01
fd1ec13c-d,Toys,Toys,477.48,477.48,0,3.1,2024-10-25,2024-12-01
b9bf1e92-b,Books,Books,301.17,225.88,25,3.0,2024-11-12,2024-12-01
7e635ae5-c,Home & Kitchen,Home & Kitchen,428.08,299.66,30,4.4,2024-06-13,2024-12-01
e876784d-7,Electronics,Electronics,260.66,182.46,30,3.4,2024-09-29,2024-12-01
791be972-6,Books,Books,126.22,126.22,0,2.6,2024-01-20,2024-12-01
b99c3aa9-c,Books,Books,15.04,11.28,25,4.9,2024-03-10,2024-12-01
b14ddad9-e,Home & Kitchen,Home & Kitchen,474.05,379.24,20,4.7,2024-05-21,2024-12-01
650cfb0b-7,Home & Kitchen,Home & Kitchen,261.58,183.11,30,4.8,2024-02-07,2024-12-01
4800e623-9,Sports,Sports,484.13,338.89,30,5.0,2024-11-01,2024-12-01
88556210-7,Beauty,Beauty,73.24,65.92,10,2.9,2024-01-07,2024-12-01
28a53034-3,Clothing,Clothing,342.32,273.86,20,3.5,2024-01-21,2024-12-01
e960a759-3,Home & Kitchen,Home & Kitchen,69.64,55.71,20,4.4,2024-09-25,2024-12-01
263982c9-a,Books,Books,407.48,387.11,5,4.2,2024-08-17,2024-12-01
4a32c0a0-8,Electronics,Electronics,99.49,79.59,20,2.9,2024-07-17,2024-12-01
aff7f14b-0,Toys,Toys,330.6,231.42,30,4.5,2024-08-25,2024-12-01
11fb33c7-a,Books,Books,90.77,86.23,5,3.1,2024-05-24,2024-12-01
1990cfc9-5,Beauty,Beauty,130.13,117.12,10,3.1,2024-11-19,2024-12-01
e20f0e47-6,Books,Books,441.92,309.34,30,3.8,2024-04-28,2024-12-01
fc294888-f,Electronics,Electronics,256.51,256.51,0,4.0,2024-06-21,2024-12-01
289544ad-2,Sports,Sports,392.04,313.63,20,4.0,2024-03-08,2024-12-01
5a4c2797-7,Home & Kitchen,Home & Kitchen,496.82,496.82,0,2.7,2024-04-20,2024-12-01
76639c92-e,Electronics,Electronics,206.43,154.82,25,4.7,2024-06-26,2024-12-01
872b8abe-f,Sports,Sports,278.41,264.49,5,3.2,2024-11-07,2024-12-01
a90e4600-6,Toys,Toys,221.23,165.92,25,2.8,2024-08-02,2024-12-01
01f61e5d-d,Toys,Toys,253.31,240.64,5,4.7,2024-10-25,2024-12-01
3f220d8a-4,Beauty,Beauty,85.36,42.68,50,4.9,2024-09-22,2024-12-01
a0a861a7-0,Clothing,Clothing,122.21,97.77,20,4.7,2024-07-19,2024-12-01
7e13033b-9,Sports,Sports,40.02,20.01,50,4.5,2024-05-20,2024-12-01
b843f1a2-3,Sports,Sports,482.59,410.2,15,4.1,2024-05-17,2024-12-01
22c19343-0,Clothing,Clothing,343.71,171.85,50,3.9,2024-03-05,2024-12-01
58a12720-9,Books,Books,407.74,387.35,5,2.7,2024-04-16,2024-12-01
02c35efa-3,Books,Books,274.57,247.11,10,3.5,2024-04-09,2024-12-01
9824cc72-0,Home & Kitchen,Home & Kitchen,181.18,144.94,20,3.4,2024-01-30,2024-12-01
36a204de-b,Books,Books,301.21,210.85,30,3.1,2024-09-28,2024-12-01
80b28ec1-1,Sports,Sports,378.97,378.97,0,4.3,2024-10-25,2024-12-01
f0dc391c-b,Home & Kitchen,Home & Kitchen,291.57,247.83,15,3.7,2024-09-12,2024-12-01
8dfa80a9-a,Sports,Sports,374.81,187.41,50,2.7,2024-04-15,2024-12-01
b720ce22-f,Books,Books,285.95,228.76,20,3.1,2024-10-02,2024-12-01
563623c6-f,Electronics,Electronics,309.01,231.76,25,4.2,2024-10-21,2024-12-01
09144443-b,Sports,Sports,499.96,249.98,50,2.7,2024-08-24,2024-12-01
17cc8844-e,Electronics,Electronics,376.17,188.09,50,4.6,2024-10-03,2024-12-01
fc077491-6,Toys,Toys,189.0,170.1,10,3.7,2024-09-27,2024-12-01
0d2ea5a2-6,Sports,Sports,471.23,376.98,20,3.7,2024-02-14,2024-12-01
c2e06025-6,Books,Books,108.88,92.55,15,4.0,2024-07-13,2024-12-01
bc80dadc-b,Home & Kitchen,Home & Kitchen,176.92,176.92,0,4.6,2024-10-31,2024-12-01
e695e227-e,Beauty,Beauty,172.71,129.53,25,3.4,2024-04-19,2024-12-01
deec827a-3,Toys,Toys,403.23,383.07,5,4.2,2024-11-03,2024-12-01
a6a347dd-a,Books,Books,224.05,201.65,10,3.9,2024-04-28,2024-12-01
9f0098a7-5,Beauty,Beauty,458.94,458.94,0,3.2,2024-03-14,2024-12-01
a6189391-d,Home & Kitchen,Home & Kitchen,186.09,186.09,0,4.7,2024-06-18,2024-12-01
34d122bf-5,Toys,Toys,94.02,75.22,20,4.5,2024-01-17,2024-12-01
7b4233d2-d,Toys,Toys,178.71,169.77,5,4.1,2024-10-12,2024-12-01
bc8165dc-d,Home & Kitchen,Home & Kitchen,138.31,124.48,10,4.6,2024-05-04,2024-12-01
f12eee5a-c,Beauty,Beauty,61.62,52.38,15,4.7,2024-01-19,2024-12-01
475d4cf1-c,Sports,Sports,493.04,493.04,0,4.3,2024-03-17,2024-12-01
a3b21d1b-b,Clothing,Clothing,93.28,79.29,15,4.6,2024-07-31,2024-12-01
70b6b201-4,Toys,Toys,459.49,390.57,15,4.2,2024-01-03,2024-12-01
7dd40ade-e,Home & Kitchen,Home & Kitchen,246.03,209.13,15,4.2,2024-05-11,2024-12-01
48231ccc-5,Electronics,Electronics,172.66,172.66,0,4.0,2024-09-03,2024-12-01
4b41a5fc-3,Clothing,Clothing,233.2,186.56,20,4.4,2024-05-14,2024-12-01
2787e47c-9,Toys,Toys,304.79,213.35,30,2.9,2024-09-26,2024-12-01
143dd678-7,Books,Books,124.42,124.42,0,4.7,2024-11-05,2024-12-01
82b5be1c-d,Electronics,Electronics,27.16,24.44,10,4.7,2024-04-09,2024-12-01
66d84c63-e,Sports,Sports,420.22,420.22,0,2.6,2024-02-17,2024-12-01
7b826100-c,Beauty,Beauty,187.72,131.4,30,4.6,2024-02-12,2024-12-01
8f17be1c-d,Toys,Toys,363.56,181.78,50,2.8,2024-05-03,2024-12-01
2db00657-3,Clothing,Clothing,256.97,128.49,50,3.3,2024-02-15,2024-12-01
ff777544-d,Toys,Toys,389.7,350.73,10,4.4,2024-04-01,2024-12-01
5be07323-d,Home & Kitchen,Home & Kitchen,242.13,169.49,30,2.9,2024-01-28,2024-12-01
7c691a42-9,Beauty,Beauty,415.0,394.25,5,4.5,2024-05-19,2024-12-01
6ed3d2f3-3,Toys,Toys,205.38,184.84,10,4.6,2024-09-09,2024-12-01
a72d9534-6,Electronics,Electronics,402.37,402.37,0,3.8,2024-07-30,2024-12-01
94d72c63-f,Toys,Toys,130.6,130.6,0,2.5,2024-03-09,2024-12-01
f5925221-d,Clothing,Clothing,401.02,340.87,15,3.2,2024-05-11,2024-12-01
d6f32dd8-f,Electronics,Electronics,376.07,263.25,30,4.0,2024-05-24,2024-12-01
264cc6f2-b,Books,Books,361.79,180.9,50,5.0,2024-09-23,2024-12-01
796274f4-9,Electronics,Electronics,477.51,358.13,25,4.1,2024-10-19,2024-12-01
baf6af3a-2,Toys,Toys,209.1,104.55,50,3.1,2024-08-02,2024-12-01
54768b80-4,Toys,Toys,367.38,312.27,15,4.1,2024-06-18,2024-12-01
77b44571-a,Beauty,Beauty,49.99,39.99,20,3.8,2024-03-27,2024-12-01
98991933-6,Home & Kitchen,Home & Kitchen,223.13,211.97,5,4.4,2024-03-29,2024-12-01
a315c8f4-1,Clothing,Clothing,481.77,433.59,10,2.8,2024-09-03,2024-12-01
71e34e7e-d,Toys,Toys,333.36,300.02,10,4.4,2024-02-27,2024-12-01
4b0a0467-d,Books,Books,460.93,368.74,20,3.9,2024-04-20,2024-12-01
ab545833-e,Home & Kitchen,Home & Kitchen,198.84,99.42,50,4.9,2024-07-28,2024-12-01
6c180001-8,Books,Books,335.09,268.07,20,3.4,2024-10-13,2024-12-01
60305bf5-b,Books,Books,410.41,205.21,50,4.1,2024-06-02,2024-12-01
d3dc4ba6-3,Electronics,Electronics,393.83,196.91,50,4.8,2024-08-21,2024-12-01
e2c3e03c-f,Electronics,Electronics,398.76,279.13,30,2.8,2024-05-04,2024-12-01
87109b74-d,Clothing,Clothing,455.43,387.12,15,4.8,2024-06-15,2024-12-01
ed1adb23-e,Toys,Toys,352.31,281.85,20,4.2,2024-10-04,2024-12-01
f163326a-e,Sports,Sports,166.63,116.64,30,2.7,2024-03-04,2024-12-01
4c7cdc78-5,Sports,Sports,362.57,344.44,5,3.3,2024-05-31,2024-12-01
0ca0aa41-4,Books,Books,96.73,72.55,25,4.3,2024-10-04,2024-12-01
c5cc3ef2-7,Sports,Sports,420.31,210.16,50,2.7,2024-03-04,2024-12-01
a57ea4d6-b,Sports,Sports,56.1,42.08,25,4.0,2024-09-09,2024-12-01
545a2eb9-d,Sports,Sports,349.84,297.36,15,3.4,2024-07-14,2024-12-01
3636152c-4,Books,Books,358.31,304.56,15,4.1,2024-01-25,2024-12-01
b75f0c2c-f,Toys,Toys,361.61,307.37,15,2.6,2024-05-02,2024-12-01
dce8b779-7,Electronics,Electronics,450.48,427.96,5,4.7,2024-11-07,2024-12-01
5b6f25c3-7,Books,Books,330.31,280.76,15,4.9,2024-10-14,2024-12-01
63ae55e3-c,Electronics,Electronics,151.85,129.07,15,4.9,2024-06-11,2024-12-01
81a22f1c-4,Clothing,Clothing,276.74,276.74,0,4.4,2024-06-18,2024-12-01
4583a4bf-b,Toys,Toys,345.43,293.62,15,2.8,2024-10-08,2024-12-01
510084a8-1,Books,Books,389.96,331.47,15,4.4,2024-05-22,2024-12-01
22eb5551-c,Home & Kitchen,Home & Kitchen,16.18,15.37,5,2.6,2024-11-02,2024-12-01
94f6ab2a-a,Books,Books,226.93,158.85,30,2.6,2024-11-20,2024-12-01
9fbcb30e-3,Electronics,Electronics,116.1,104.49,10,3.3,2024-06-17,2024-12-01
2a410eda-f,Toys,Toys,216.97,108.48,50,3.7,2024-05-30,2024-12-01
d0a161db-1,Electronics,Electronics,33.25,31.59,5,4.4,2024-03-25,2024-12-01
25ef6419-9,Electronics,Electronics,181.56,181.56,0,4.2,2024-08-14,2024-12-01
6f11ccc4-8,Clothing,Clothing,350.58,350.58,0,3.6,2024-09-10,2024-12-01
5524ed33-7,Clothing,Clothing,222.11,111.06,50,3.2,2024-02-27,2024-12-01
b278799f-b,Beauty,Beauty,445.45,378.63,15,5.0,2024-10-31,2024-12-01
4ba7e11d-7,Home & Kitchen,Home & Kitchen,449.09,336.82,25,3.6,2024-11-04,2024-12-01
f99b8f8a-c,Beauty,Beauty,206.19,206.19,0,3.6,2024-10-15,2024-12-01
c8d049e0-d,Home & Kitchen,Home & Kitchen,19.55,18.57,5,2.9,2024-06-10,2024-12-01
44002de8-0,Home & Kitchen,Home & Kitchen,211.62,211.62,0,4.5,2024-07-22,2024-12-01
e77e1af7-5,Electronics,Electronics,152.24,76.12,50,4.2,2024-04-22,2024-12-01
81dfd444-c,Toys,Toys,222.36,222.36,0,3.1,2024-07-22,2024-12-01
5f4bc204-f,Home & Kitchen,Home & Kitchen,95.92,71.94,25,2.7,2024-04-19,2024-12-01
1e2f69da-1,Beauty,Beauty,335.09,335.09,0,4.2,2024-08-26,2024-12-01
7bf2973a-6,Toys,Toys,241.25,193.0,20,4.1,2024-06-01,2024-12-01
52599214-3,Sports,Sports,123.91,92.93,25,3.2,2024-11-10,2024-12-01
c9dde1e5-4,Beauty,Beauty,170.1,144.58,15,4.9,2024-09-02,2024-12-01
946ec3fd-e,Sports,Sports,12.24,11.02,10,2.9,2024-02-13,2024-12-01
0be9c57e-b,Electronics,Electronics,496.29,446.66,10,3.6,2024-02-26,2024-12-01
aaba4dcc-7,Beauty,Beauty,214.77,107.39,50,4.9,2024-06-13,2024-12-01
0169a3ab-a,Electronics,Electronics,453.64,430.96,5,3.5,2024-06-06,2024-12-01
73014b58-9,Toys,Toys,63.98,47.98,25,4.1,2024-08-26,2024-12-01
d885509a-e,Toys,Toys,343.35,274.68,20,3.5,2024-09-20,2024-12-01
808ca9d1-8,Toys,Toys,46.68,37.34,20,3.2,2024-01-15,2024-12-01
1dacee5b-e,Toys,Toys,269.06,242.15,10,5.0,2024-10-01,2024-12-01
60dec6bb-a,Sports,Sports,145.91,124.02,15,3.5,2024-05-02,2024-12-01
dcae4939-5,Electronics,Electronics,300.96,300.96,0,4.7,2024-05-13,2024-12-01
dbee7a4d-d,Toys,Toys,83.67,75.3,10,3.1,2024-01-20,2024-12-01
037ddfe3-9,Toys,Toys,491.44,245.72,50,3.0,2024-03-03,2024-12-01
84be7a5a-2,Electronics,Electronics,436.45,349.16,20,2.6,2024-08-24,2024-12-01
81899877-0,Sports,Sports,177.91,169.01,5,4.1,2024-07-17,2024-12-01
c89c4459-0,Toys,Toys,53.69,42.95,20,3.4,2024-05-08,2024-12-01
feeeabdc-c,Toys,Toys,179.55,161.6,10,4.7,2024-11-11,2024-12-01
c3c887cb-a,Toys,Toys,348.31,296.06,15,3.7,2024-06-10,2024-12-01
1af0660f-c,Sports,Sports,301.91,301.91,0,4.9,2024-09-27,2024-12-01
5e6ccb0a-7,Clothing,Clothing,227.08,193.02,15,3.0,2024-02-13,2024-12-01
18cc36c2-2,Home & Kitchen,Home & Kitchen,330.53,165.26,50,4.7,2024-04-15,2024-12-01
306ad08a-7,Electronics,Electronics,286.47,214.85,25,4.4,2024-06-04,2024-12-01
db0c8025-6,Electronics,Electronics,130.6,117.54,10,4.4,2024-03-31,2024-12-01
9ca7c504-6,Electronics,Electronics,465.45,395.63,15,4.6,2024-10-03,2024-12-01
69bcf5e6-c,Clothing,Clothing,117.74,94.19,20,4.4,2024-06-28,2024-12-01
de178a79-4,Electronics,Electronics,265.67,132.84,50,4.1,2024-03-07,2024-12-01
835c8ffe-7,Books,Books,95.18,95.18,0,2.8,2024-11-03,2024-12-01
14272c92-f,Clothing,Clothing,101.4,96.33,5,2.6,2024-03-10,2024-12-01
6af45722-8,Home & Kitchen,Home & Kitchen,309.63,232.22,25,4.8,2024-09-07,2024-12-01
9229ec2c-a,Sports,Sports,147.6,73.8,50,4.0,2024-05-02,2024-12-01
74c0aea6-2,Clothing,Clothing,77.64,58.23,25,4.5,2024-11-12,2024-12-01
26a7d768-2,Beauty,Beauty,407.12,325.7,20,3.7,2024-03-18,2024-12-01
1f8f04df-b,Books,Books,173.32,155.99,10,2.8,2024-07-13,2024-12-01
cab96b83-5,Beauty,Beauty,335.86,268.69,20,2.8,2024-08-30,2024-12-01
774ad254-3,Home & Kitchen,Home & Kitchen,110.52,99.47,10,4.2,2024-04-05,2024-12-01
1b7806c8-8,Beauty,Beauty,300.6,255.51,15,3.6,2024-10-12,2024-12-01
d5175f47-8,Books,Books,312.78,265.86,15,3.0,2024-10-25,2024-12-01
d9c29578-e,Clothing,Clothing,499.91,349.94,30,3.7,2024-05-16,2024-12-01
cd65d18d-a,Home & Kitchen,Home & Kitchen,170.31,136.25,20,2.7,2024-03-30,2024-12-01
49723911-b,Sports,Sports,78.11,58.58,25,4.0,2024-08-04,2024-12-01
e124f0dc-9,Electronics,Electronics,305.34,259.54,15,3.2,2024-10-07,2024-12-01
c2819460-a,Sports,Sports,426.79,362.77,15,4.5,2024-10-10,2024-12-01
3ebedb00-4,Home & Kitchen,Home & Kitchen,375.73,281.8,25,3.3,2024-04-02,2024-12-01
6610b307-5,Sports,Sports,163.86,122.9,25,3.6,2024-07-11,2024-12-01
d7790ef9-1,Electronics,Electronics,203.98,183.58,10,2.5,2024-04-28,2024-12-01
44fb96a5-a,Sports,Sports,145.31,123.51,15,2.7,2024-01-19,2024-12-01
647df5b4-8,Clothing,Clothing,221.16,154.81,30,3.5,2024-04-12,2024-12-01
a73807ae-d,Toys,Toys,256.42,256.42,0,3.7,2024-06-02,2024-12-01
6406a187-e,Sports,Sports,431.38,431.38,0,4.0,2024-03-05,2024-12-01
134467bd-1,Sports,Sports,345.75,345.75,0,3.2,2024-06-23,2024-12-01
08c3ba2b-2,Beauty,Beauty,96.68,67.68,30,4.2,2024-02-13,2024-12-01
81312f44-7,Clothing,Clothing,438.0,416.1,5,4.7,2024-11-01,2024-12-01
641eeb23-2,Sports,Sports,272.29,272.29,0,4.4,2024-07-05,2024-12-01
57d4489b-e,Toys,Toys,84.09,79.89,5,2.6,2024-03-13,2024-12-01
e61eaba4-4,Clothing,Clothing,432.25,432.25,0,3.7,2024-05-08,2024-12-01
351120fc-3,Beauty,Beauty,179.62,89.81,50,2.8,2024-07-24,2024-12-01
d65d0c73-0,Electronics,Electronics,302.95,257.51,15,3.1,2024-08-25,2024-12-01
d1f197aa-d,Toys,Toys,345.41,310.87,10,5.0,2024-07-07,2024-12-01
650935e7-9,Books,Books,167.63,125.72,25,2.9,2024-01-03,2024-12-01
f965f3ef-d,Sports,Sports,436.92,349.54,20,3.7,2024-11-08,2024-12-01
184903ed-3,Toys,Toys,168.92,152.03,10,4.0,2024-08-15,2024-12-01
d0f527a9-b,Toys,Toys,42.14,31.61,25,4.3,2024-05-04,2024-12-01
085249b5-7,Sports,Sports,178.91,125.24,30,3.9,2024-01-16,2024-12-01
1c05ddd2-1,Electronics,Electronics,322.75,274.34,15,2.5,2024-02-10,2024-12-01
2b0c246f-9,Toys,Toys,123.27,86.29,30,3.3,2024-08-22,2024-12-01
631e9a74-1,Sports,Sports,361.29,343.23,5,3.8,2024-05-18,2024-12-01
c96f4099-4,Home & Kitchen,Home & Kitchen,275.42,247.88,10,2.7,2024-02-28,2024-12-01
43c1eda4-5,Books,Books,321.92,160.96,50,3.4,2024-07-05,2024-12-01
2b2b723a-0,Home & Kitchen,Home & Kitchen,292.11,204.48,30,2.6,2024-09-01,2024-12-01
abcdf90c-4,Sports,Sports,444.49,222.25,50,2.7,2024-11-13,2024-12-01
78a16480-d,Beauty,Beauty,182.13,91.06,50,3.5,2024-04-09,2024-12-01
5a098fec-d,Beauty,Beauty,412.71,330.17,20,2.8,2024-02-05,2024-12-01
d3fd1a35-2,Sports,Sports,235.28,176.46,25,3.9,2024-05-15,2024-12-01
441abad4-6,Home & Kitchen,Home & Kitchen,309.9,294.4,5,4.2,2024-01-28,2024-12-01
2b2d1b01-d,Beauty,Beauty,327.07,310.72,5,4.5,2024-05-12,2024-12-01
0a406fe0-9,Sports,Sports,459.22,459.22,0,3.0,2024-11-09,2024-12-01
568ad177-d,Books,Books,323.0,323.0,0,2.9,2024-09-11,2024-12-01
68fb956a-8,Home & Kitchen,Home & Kitchen,170.44,144.87,15,2.8,2024-06-15,2024-12-01
d64ddbd5-c,Electronics,Electronics,354.49,248.14,30,4.1,2024-11-20,2024-12-01
2bdb1ae5-9,Electronics,Electronics,277.17,194.02,30,4.3,2024-01-02,2024-12-01
02895d3a-7,Sports,Sports,169.69,135.75,20,2.6,2024-06-15,2024-12-01
c6be69d5-3,Home & Kitchen,Home & Kitchen,209.19,167.35,20,4.8,2024-01-26,2024-12-01
0e1d89b5-2,Home & Kitchen,Home & Kitchen,258.78,219.96,15,2.6,2024-04-02,2024-12-01
3be497cb-0,Sports,Sports,480.49,480.49,0,3.9,2024-07-15,2024-12-01
4eaba910-8,Sports,Sports,465.95,372.76,20,4.3,2024-09-08,2024-12-01
7bfbfd94-7,Clothing,Clothing,195.8,156.64,20,4.7,2024-10-05,2024-12-01
099b46cb-1,Home & Kitchen,Home & Kitchen,100.78,100.78,0,4.3,2024-01-17,2024-12-01
a9b57c56-1,Toys,Toys,31.79,31.79,0,4.5,2024-08-20,2024-12-01
36f6022c-6,Home & Kitchen,Home & Kitchen,493.53,345.47,30,3.3,2024-04-25,2024-12-01
10fcf229-3,Toys,Toys,190.3,95.15,50,4.5,2024-10-19,2024-12-01
de5e986e-7,Beauty,Beauty,22.77,11.38,50,2.7,2024-06-20,2024-12-01
26b61a09-1,Sports,Sports,307.9,261.71,15,4.7,2024-03-29,2024-12-01
1d3bb5fd-9,Toys,Toys,150.05,150.05,0,3.9,2024-02-18,2024-12-01
0b938bcf-d,Toys,Toys,347.71,312.94,10,4.5,2024-11-03,2024-12-01
8d5bccd1-3,Toys,Toys,136.24,136.24,0,3.6,2024-03-03,2024-12-01
6a9e51ec-b,Beauty,Beauty,146.47,131.82,10,4.1,2024-05-26,2024-12-01
25458e74-d,Clothing,Clothing,448.81,359.05,20,3.8,2024-07-23,2024-12-01
b33afedd-a,Books,Books,286.12,200.28,30,4.3,2024-10-19,2024-12-01
cf11150e-3,Toys,Toys,308.37,154.19,50,2.7,2024-07-12,2024-12-01
84c9273b-5,Electronics,Electronics,286.47,272.15,5,2.7,2024-06-12,2024-12-01
d986c065-8,Books,Books,350.59,350.59,0,3.1,2024-09-26,2024-12-01
2c14c5cd-a,Clothing,Clothing,254.32,254.32,0,2.9,2024-07-27,2024-12-01
18df8182-6,Clothing,Clothing,297.32,297.32,0,4.7,2024-09-12,2024-12-01
ec20f7ba-1,Toys,Toys,219.48,164.61,25,3.0,2024-07-18,2024-12-01
f367ee26-d,Books,Books,134.52,94.16,30,4.9,2024-09-04,2024-12-01
4d872e66-a,Sports,Sports,34.07,30.66,10,3.3,2024-01-30,2024-12-01
0b9b177e-a,Electronics,Electronics,339.21,254.41,25,3.0,2024-08-15,2024-12-01
63799771-c,Electronics,Electronics,335.09,284.83,15,4.5,2024-11-07,2024-12-01
fb8a4697-5,Sports,Sports,338.0,304.2,10,4.1,2024-06-10,2024-12-01
3b188e25-6,Toys,Toys,348.31,278.65,20,3.7,2024-05-05,2024-12-01
d68623f3-f,Toys,Toys,357.9,250.53,30,3.9,2024-08-14,2024-12-01
5e4309df-9,Sports,Sports,27.03,22.98,15,4.3,2024-05-29,2024-12-01
cb932ccc-5,Books,Books,465.64,465.64,0,3.1,2024-08-10,2024-12-01
e594132a-a,Beauty,Beauty,416.88,312.66,25,5.0,2024-10-22,2024-12-01
a0b69e5a-5,Beauty,Beauty,170.97,85.48,50,4.9,2024-08-21,2024-12-01
db38b528-1,Home & Kitchen,Home & Kitchen,460.19,230.09,50,4.1,2024-02-29,2024-12-01
e75ab5dd-f,Home & Kitchen,Home & Kitchen,327.39,278.28,15,3.0,2024-02-23,2024-12-01
cae07d8a-c,Clothing,Clothing,451.34,406.21,10,4.2,2024-04-22,2024-12-01
0de2edaa-c,Home & Kitchen,Home & Kitchen,297.02,282.17,5,2.7,2024-05-11,2024-12-01
ba2c4d0b-b,Beauty,Beauty,359.48,323.53,10,2.6,2024-10-17,2024-12-01
d1ea2388-0,Beauty,Beauty,105.45,94.91,10,3.1,2024-05-09,2024-12-01
9964a78a-f,Sports,Sports,30.46,21.32,30,3.7,2024-07-29,2024-12-01
1bd34f46-f,Books,Books,247.76,185.82,25,4.7,2024-01-30,2024-12-01
5ade36b9-a,Toys,Toys,260.81,182.57,30,4.3,2024-08-15,2024-12-01
b83f2b71-b,Toys,Toys,21.41,20.34,5,4.4,2024-04-23,2024-12-01
06b65d09-0,Beauty,Beauty,27.13,18.99,30,3.6,2024-09-06,2024-12-01
036f2fe1-2,Clothing,Clothing,304.86,259.13,15,3.4,2024-09-14,2024-12-01
74744f71-4,Books,Books,69.37,69.37,0,3.4,2024-10-30,2024-12-01
89625cd3-1,Clothing,Clothing,50.93,40.74,20,5.0,2024-10-10,2024-12-01
ae8d3eae-6,Toys,Toys,337.58,320.7,5,2.6,2024-08-17,2024-12-01
210baeee-c,Clothing,Clothing,252.65,227.39,10,4.7,2024-01-31,2024-12-01
840db3df-5,Electronics,Electronics,400.08,200.04,50,3.9,2024-05-18,2024-12-01
36e9439c-e,Home & Kitchen,Home & Kitchen,320.67,160.34,50,3.6,2024-11-10,2024-12-01
ad73b872-2,Clothing,Clothing,427.29,405.93,5,4.3,2024-08-12,2024-12-01
83292e34-7,Clothing,Clothing,396.76,376.92,5,3.7,2024-09-14,2024-12-01
86a55194-0,Toys,Toys,61.37,49.1,20,4.7,2024-01-10,2024-12-01
